WKT,C_COMP_MER,INDIRIZZ,CARRAIO,FRONTE,INSEGNA,ANNO_INI,MESE_INI,TIPO_MER,DESC_RIP,DETT_RIP,CAT_MER,PREVALEN,TIPO_LOC,MQ_TOT_L,MQ_TOT_V,TIPO_ADD,NOME_ADD,SEZCENS,ZONASTAT,NCIRCO,SEZ_ELET,CAP
"POINT (1396460.269 4990509.108)",CF,VIA MADAMA CRISTINA 2/E,No,No,,2012,3,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,120042,36,26,,NEGOZIO,322,09,8,0,10125
"POINT (1396171.884 4990216.701)",CF,VIA GIUSEPPE BARETTI 14/C,No,No,,2010,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Tessuti,S,114187,85,5,,NEGOZIO,354,09,8,0,10125
"POINT (1396233.585 4990499.635)",CF,VIA S. ANSELMO 8,Si,No,,2014,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Telefonia,S,129849,10,10,,NEGOZIO,327,09,8,726,10125
"POINT (1396460.269 4990509.108)",CF,VIA MADAMA CRISTINA 2/E,No,No,,2012,1,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,115427,21,12,,NEGOZIO,322,09,8,0,10125
"POINT (1396152.663 4990240.306)",EP,VIA GIUSEPPE BARETTI 15/C,No,No,,2017,4,.,Somministrazione,B,Nessuna,,57311,64,,N,,347,09,8,0,10125
"POINT (1396196.576 4990401.507)",CF,VIA S. ANSELMO 13,Si,No,,2014,3,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,128288,85,55,,NEGOZIO,335,09,8,728,10125
"POINT (1396462.107 4990512.63)",CF,VIA MADAMA CRISTINA 2,No,No,,1989,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,38621,42,.,,NEGOZIO,322,09,8,727,10125
"POINT (1396189.579 4990207.462)",CF,VIA GIUSEPPE BARETTI 16/E,No,No,,2010,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,114162,163,38,,NEGOZIO,354,09,8,0,10125
"POINT (1396452.12 4990493.49)",EP,VIA MADAMA CRISTINA 4,Si,No,,2001,5,ALTRO,Somministrazione,B,Nessuna,,52671,49,,N,,322,09,8,727,10125
"POINT (1396183.038 4990371.538)",CF,VIA S. ANSELMO 15/A,No,No,,1998,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,36401,.,200,N,NEGOZIO,342,09,8,0,10125
"POINT (1396456.078 4990462.113)",CF,VIA MADAMA CRISTINA 5,No,No,,2017,2,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Casalinghi - Igiene casa e persona,S,137780,100,85,,NEGOZIO,323,09,8,731,10125
"POINT (1396183.038 4990371.538)",CF,VIA S. ANSELMO 15/A,No,No,,1998,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,36401,.,200,N,NEGOZIO,342,09,8,0,10125
"POINT (1396456.078 4990462.113)",CF,VIA MADAMA CRISTINA 5,No,No,,2017,2,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,N,137780,100,85,,NEGOZIO,323,09,8,731,10125
"POINT (1396156.69 4990280.628)",EP,VIA S. ANSELMO 19 bis/B,No,No,,2013,3,.,Somministrazione,A,Nessuna,,106876,70,,N,,347,09,8,0,10125
"POINT (1396149.712 4990363.753)",CF,VIA S. ANSELMO 20 scala C,No,No,,2012,5,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,121594,53,25,,NEGOZIO,341,09,8,732,10125
"POINT (1396229.131 4990062.299)",CF,VIA MADAMA CRISTINA 32/A,No,No,,2010,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,114417,45,33,,NEGOZIO,359,09,8,0,10125
"POINT (1396161.742 4990340.396)",CF,VIA S. ANSELMO 22/C,No,No,,2013,2,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,36060,50,45,N,NEGOZIO,341,09,8,0,10125
"POINT (1396161.742 4990340.396)",CF,VIA S. ANSELMO 22/C,No,No,,2013,2,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Phone center,N,36060,50,45,N,NEGOZIO,341,09,8,0,10125
"POINT (1396141.267 4990227.508)",CF,VIA S. ANSELMO 23/B,No,No,,2016,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,136911,20,20,,NEGOZIO,354,09,8,0,10125
"POINT (1396141.267 4990227.508)",CF,VIA S. ANSELMO 23/B,No,No,,2016,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,136911,20,20,,NEGOZIO,354,09,8,0,10125
"POINT (1396150.75 4990302.39)",CF,VIA S. ANSELMO 26/C,No,No,,2006,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,66606,.,47,N,NEGOZIO,346,09,8,0,10125
"POINT (1396150.75 4990302.39)",CF,VIA S. ANSELMO 26/C,No,No,,2006,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Vendita al dettaglio di cose antiche ed usate,N,66606,.,47,N,NEGOZIO,346,09,8,0,10125
"POINT (1396129.349 4990186.857)",EP,VIA S. ANSELMO 27/A,No,No,,2013,10,.,Somministrazione,U,Nessuna,,124110,31,,,,354,09,8,0,10125
"POINT (1396452.251 4990209.123)",CF,VIA ORMEA 17 bis/A,No,No,,2015,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,99968,38,5,N,NEGOZIO,345,09,8,0,10125
"POINT (1396444.714 4990195.157)",CF,VIA ORMEA 19,Si,No,,2017,2,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,214,S,137598,26,26,,NEGOZIO,345,09,8,734,10125
"POINT (1396352.006 4989960.159)",AE,CORSO GUGLIELMO MARCONI 31 bis,No,No,,2013,2,.,Acconciatori/estetisti,Acconciatori,Nessuna,,114113,19,.,,,361,09,8,733,10125
"POINT (1396410.942 4990131.789)",CF,VIA ORMEA 23,No,No,,2012,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,123375,147,92,,NEGOZIO,350,09,8,733,10125
"POINT (1396352.006 4989960.159)",CF,CORSO GUGLIELMO MARCONI 31 bis,No,No,,2013,2,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Profumeria,S,115837,19,2,,NEGOZIO,361,09,8,733,10125
"POINT (1396352.006 4989960.159)",CF,CORSO GUGLIELMO MARCONI 31 bis,No,No,,1986,2,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Carburanti,S,19227,3,.,,NEGOZIO,361,09,8,733,10125
"POINT (1396397.703 4990132.483)",CF,VIA ORMEA 24/E,No,No,,1988,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,39386,36,.,,NEGOZIO,349,09,8,0,10125
"POINT (1396377.728 4990094.903)",CF,VIA ORMEA 28,No,No,,2010,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Elettrodomestici e/o ricambi,S,113549,82,20,,NEGOZIO,356,09,8,729,10125
"POINT (1396352.006 4989960.159)",CF,CORSO GUGLIELMO MARCONI 31 bis,No,No,,1991,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Elettrodomestici e/o ricambi,S,18602,53,53,,NEGOZIO,361,09,8,733,10125
"POINT (1396360.66458333 4990013.20729167)",CF,VIA ORMEA 29 bis scala A,No,No,,2011,2,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,114722,52,40,,NEGOZIO,361,09,8,733,10125
"POINT (1396343.961 4990007.5)",EP,VIA ORMEA 29 bis/C,No,No,,2014,5,ALTRO,Somministrazione,U,Nessuna,,129062,38,,,,361,09,8,0,10125
"POINT (1396342.107 4990004.078)",CF,VIA ORMEA 29 bis/D,No,No,,2014,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,128827,52,28,,NEGOZIO,361,09,8,0,10125
"POINT (1396371.226 4990082.638)",CF,VIA ORMEA 30/C,No,No,,1999,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,16780,240,.,,NEGOZIO,356,09,8,0,10125
"POINT (1396331.686 4989984.906)",CF,VIA ORMEA 31/E,No,No,,2013,12,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Articoli sanitari e ortopedici,S,127348,35,13,,NEGOZIO,361,09,8,0,10125
"POINT (1396343.754 4990031.793)",EP,VIA ORMEA 36/A,No,No,,1994,10,ALTRO,Somministrazione,B,Nessuna,,46210,58,,N,,360,09,8,0,10125
"POINT (1396338.202 4990021.554)",CF,VIA ORMEA 36,Si,No,,1988,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari annessi ad altra attivita,S,26539,28,.,N,NEGOZIO,360,09,8,732,10125
"POINT (1396338.202 4990021.554)",CF,VIA ORMEA 36,Si,No,,1988,12,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,26539,28,.,N,NEGOZIO,360,09,8,732,10125
"POINT (1396338.202 4990021.554)",CFE,VIA ORMEA 36,Si,No,,1987,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Quotidiani e periodici,S,26540,28,.,,NEGOZIO,360,09,8,732,10125
"POINT (1396330.101 4990006.61)",CF,VIA ORMEA 38,Si,No,,2014,2,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,128292,110,60,,NEGOZIO,360,09,8,732,10125
"POINT (1396480.684 4990261.27)",CF,VIA ORMEA 15/C,No,No,,1998,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Tabacchi,S,37306,31,.,,NEGOZIO,338,09,8,0,10125
"POINT (1396482.261 4990264.188)",EP,VIA ORMEA 15,Si,No,,1994,3,ALTRO,Somministrazione,A,Nessuna,,45496,33,,N,,338,09,8,734,10125
"POINT (1396446.61 4990198.671)",CF,VIA ORMEA 19/A,No,No,,2012,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,120239,26,9,,NEGOZIO,345,09,8,0,10125
"POINT (1396409.366 4990128.879)",EP,VIA ORMEA 23/C,No,No,,2011,9,.,Somministrazione,B,Nessuna,,57187,28,,N,,350,09,8,0,10125
"POINT (1396401.657 4990139.844)",CF,VIA ORMEA 24,Si,No,,2015,4,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Ottica,S,132555,60,40,,,349,09,8,733,10125
"POINT (1396553.939 4990422.37)",EP,VIA ORMEA 4,No,No,,1984,5,ALTRO,DIA di somministrazione,nei circoli,Nessuna,,42044,16,,,,323,09,8,731,10125
"POINT (1396514.752 4990349.297)",CF,VIA ORMEA 8,Si,No,,2006,4,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,64401,.,20,N,NEGOZIO,330,09,8,731,10125
"POINT (1396482.829 4990289.914)",CF,VIA ORMEA 12/C,No,No,,2008,2,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mobili,S,103185,90,60,N,NEGOZIO,337,09,8,0,10125
"POINT (1396483.948 4990291.994)",CF,VIA ORMEA 12,Si,No,,2017,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mobili,S,139365,90,55,,NEGOZIO,337,09,8,731,10125
"POINT (1396190.169 4990385.081)",EP,VIA CLAUDIO LUIGI BERTHOLLET 17/A,No,No,,2010,9,.,Somministrazione,B,Nessuna,,49844,70,,,,335,09,8,0,10125
"POINT (1396213.068 4990372.911)",EP,VIA CLAUDIO LUIGI BERTHOLLET 17/I,No,No,,2018,1,.,Somministrazione,A,Nessuna,,121593,100,,,,335,09,8,0,10125
"POINT (1396242.976 4990343.865)",CF,VIA CLAUDIO LUIGI BERTHOLLET 18/B,No,No,,2014,4,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Frutta e verdura,S,128635,39,21,,NEGOZIO,342,09,8,0,10125
"POINT (1396242.976 4990343.865)",CF,VIA CLAUDIO LUIGI BERTHOLLET 18/B,No,No,,2014,4,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,128635,39,21,,NEGOZIO,342,09,8,0,10125
"POINT (1396123.651 4990420.137)",EP,VIA CLAUDIO LUIGI BERTHOLLET 9/F,No,No,,2012,4,ALTRO,Somministrazione,U,Nessuna,,120791,.,,,,334,09,8,0,10125
"POINT (1396123.651 4990420.137)",CF,VIA CLAUDIO LUIGI BERTHOLLET 9/F,No,No,,2007,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gastronomia,S,63024,55,55,N,NEGOZIO,334,09,8,0,10125
"POINT (1396123.651 4990420.137)",CF,VIA CLAUDIO LUIGI BERTHOLLET 9/F,No,No,,1992,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,27152,30,.,,NEGOZIO,334,09,8,0,10125
"POINT (1396145.943 4990394.786)",CF,VIA CLAUDIO LUIGI BERTHOLLET 10,No,No,,2017,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,138471,18,18,,NEGOZIO,341,09,8,732,10125
"POINT (1396145.943 4990394.786)",CF,VIA CLAUDIO LUIGI BERTHOLLET 10,No,No,,2016,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Farmacia,S,26945,132,58,,NEGOZIO,341,09,8,732,10125
"POINT (1396145.943 4990394.786)",CF,VIA CLAUDIO LUIGI BERTHOLLET 10,No,No,,2016,1,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,26945,132,58,,NEGOZIO,341,09,8,732,10125
"POINT (1396145.943 4990394.786)",CF,VIA CLAUDIO LUIGI BERTHOLLET 10,No,No,,2010,9,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,113196,20,18,,NEGOZIO,341,09,8,732,10125
"POINT (1396133.416 4990414.975)",EP,VIA CLAUDIO LUIGI BERTHOLLET 11/B,No,No,,2012,7,ALTRO,Somministrazione,U,Nessuna,,122366,22,,,,334,09,8,0,10125
"POINT (1395938.652 4990151.41)",EP,CORSO GUGLIELMO MARCONI 5/F,No,No,,2013,8,ALTRO,Somministrazione,U,Nessuna,,126363,25,,,,351,09,8,0,10125
"POINT (1396145.668 4990408.372)",AE,VIA CLAUDIO LUIGI BERTHOLLET 13,Si,No,,2008,7,.,Acconciatori/estetisti,Acconciatori,Nessuna,,99860,40,.,N,,334,09,8,724,10125
"POINT (1395938.652 4990151.41)",CF,CORSO GUGLIELMO MARCONI 5/F,No,No,,2014,7,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,129675,72,2,,NEGOZIO,351,09,8,0,10125
"POINT (1396138.632 4990412.218)",EP,VIA CLAUDIO LUIGI BERTHOLLET 13/A,No,No,,2012,6,ALTRO,DIA di somministrazione,effettuata congiuntamente ad attivita di trattenimento e svago,Nessuna,,121939,6,,,,334,09,8,0,10125
"POINT (1396202.421 4990365.131)",AE,VIA CLAUDIO LUIGI BERTHOLLET 14,Si,No,,1996,7,ALTRO,Acconciatori/estetisti,Acconciatori,Nessuna,,61057,0,.,,,342,09,8,728,10125
"POINT (1396210.698 4990360.791)",CF,VIA CLAUDIO LUIGI BERTHOLLET 14/G,No,No,,1995,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,11537,59,.,,NEGOZIO,342,09,8,0,10125
"POINT (1396224.161 4990353.731)",CF,VIA CLAUDIO LUIGI BERTHOLLET 16/E,No,No,,2016,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,135568,134,67,,NEGOZIO,342,09,8,0,10125
"POINT (1396106.407 4990074.143)",CF,CORSO GUGLIELMO MARCONI 15,No,No,,1997,4,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,11978,44,.,,NEGOZIO,358,09,8,732,10125
"POINT (1396187.61 4990024.833)",CFE,CORSO GUGLIELMO MARCONI 19/P,No,Si,,2006,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Quotidiani e periodici,S,27280,.,16,N,CHIOSCO,359,09,8,0,10125
"POINT (1396224.161 4990353.731)",CF,VIA CLAUDIO LUIGI BERTHOLLET 16/E,No,No,,2005,4,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,18007,.,70,N,NEGOZIO,342,09,8,0,10125
"POINT (1396187.61 4990024.833)",CF,CORSO GUGLIELMO MARCONI 19/P,No,Si,,2006,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Cartolerie,S,27281,.,5,N,CHIOSCO,359,09,8,0,10125
"POINT (1396476.179 4990277.548)",CF,VIA ORMEA 14,Si,No,,2012,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mobili,S,121681,30,30,,NEGOZIO,337,09,8,731,10125
"POINT (1396084.60456895 4990424.51155586)",EP,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2016,8,ALTRO,Somministrazione,U,Nessuna,,136283,50,,,,340,09,8,725,10125
"POINT (1396476.179 4990277.548)",CF,VIA ORMEA 14,Si,No,,2012,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Vendita al dettaglio di cose antiche ed usate,N,121681,30,30,,NEGOZIO,337,09,8,731,10125
"POINT (1396084.60456895 4990424.51155586)",EP,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2014,2,.,Somministrazione,U,Nessuna,,126828,19,,,,340,09,8,725,10125
"POINT (1396084.60456895 4990424.51155586)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2014,10,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Alimentari,S,130612,26,26,,NEGOZIO,340,09,8,725,10125
"POINT (1396084.60456895 4990424.51155586)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2010,5,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Elettronica,S,111965,.,.,,NEGOZIO,340,09,8,725,10125
"POINT (1396084.60456895 4990424.51155586)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2010,5,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Vendita al dettaglio di cose antiche ed usate,N,111965,.,.,,NEGOZIO,340,09,8,725,10125
"POINT (1396084.60456895 4990424.51155586)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2006,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,65365,50,25,N,NEGOZIO,340,09,8,725,10125
"POINT (1396105.8182754 4990623.8121111)",EP,VIA S. PIO V 0/M,No,No,,2016,9,ALTRO,DIA di somministrazione,nei circoli,Nessuna,,136424,36,,,,325,09,8,0,10125
"POINT (1396084.60456895 4990424.51155586)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2001,7,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,23726,25,.,,NEGOZIO,340,09,8,725,10125
"POINT (1396084.60456895 4990424.51155586)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6,Si,No,,2000,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Pasticceria,S,16776,2,.,N,NEGOZIO,340,09,8,725,10125
"POINT (1396080.0231687 4990429.62554975)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6/C,No,No,,2016,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,136828,166,22,,NEGOZIO,340,09,8,0,10125
"POINT (1396080.0231687 4990429.62554975)",CF,VIA CLAUDIO LUIGI BERTHOLLET 6/C,No,No,,2016,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,N,136828,166,22,,NEGOZIO,340,09,8,0,10125
"POINT (1396111.31 4990413.233)",CF,VIA CLAUDIO LUIGI BERTHOLLET 8,Si,No,,2012,10,MISTA,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Mista,S,39342,160,145,N,NEGOZIO,340,09,8,725,10125
"POINT (1396105.249 4990429.866)",EP,VIA CLAUDIO LUIGI BERTHOLLET 9/A,No,No,,2012,4,ALTRO,Somministrazione,U,Nessuna,,120538,59,,,,334,09,8,0,10125
"POINT (1396140.97212224 4990410.98075218)",EP,VIA CLAUDIO LUIGI BERTHOLLET 13/B,No,No,,2011,12,ALTRO,Somministrazione,U,Nessuna,,118274,75,,,,334,09,8,0,10125
"POINT (1396003.238 4990470.252)",AE,VIA CLAUDIO LUIGI BERTHOLLET 2,Si,No,,2009,4,ALTRO,Acconciatori/estetisti,Acconciatori,Nessuna,,107895,26,.,N,,339,09,8,725,10125
"POINT (1396003.238 4990470.252)",CF,VIA CLAUDIO LUIGI BERTHOLLET 2,Si,No,,2014,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bigiotteria,S,130929,26,2,,NEGOZIO,339,09,8,725,10125
"POINT (1395987.766 4990478.393)",EP,VIA CLAUDIO LUIGI BERTHOLLET 2/A,No,No,,2017,5,.,Somministrazione,A,Nessuna,,57642,65,,N,,339,09,8,0,10125
"POINT (1395987.766 4990478.393)",CF,VIA CLAUDIO LUIGI BERTHOLLET 2/A,No,No,,2017,5,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,138444,132,10,,NEGOZIO,339,09,8,0,10125
"POINT (1396643.154 4990430.213)",AE,CORSO VITTORIO EMANUELE II 3,No,No,,1985,9,ALTRO,Attivita didattiche,Attivita' didattiche,Nessuna,,116952,817,.,,,324,09,8,731,10125
"POINT (1396142.257 4990662.678)",EP,VIA SALUZZO 1/G,No,No,,1995,4,ALTRO,DIA di somministrazione,al domicilio del consumatore,Nessuna,,46541,1,,,,319,09,8,0,10125
"POINT (1395987.766 4990478.393)",CF,VIA CLAUDIO LUIGI BERTHOLLET 2/A,No,No,,2013,7,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,126181,132,5,,NEGOZIO,339,09,8,0,10125
"POINT (1396147.327 4990672.974)",AE,VIA SALUZZO 1,Si,No,,2016,3,ALTRO,Acconciatori/estetisti,Estetica,Nessuna,,135236,156,.,,,319,09,8,724,10125
"POINT (1396028.504 4990470.344)",CF,VIA CLAUDIO LUIGI BERTHOLLET 3/C,No,No,,2007,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Phone center,S,14099,72,62,N,NEGOZIO,332,09,8,0,10125
"POINT (1396147.327 4990672.974)",AE,VIA SALUZZO 1,Si,No,,2010,9,ALTRO,Acconciatori/estetisti,Estetica,Nessuna,,113063,175,.,,,319,09,8,724,10125
"POINT (1396147.327 4990672.974)",CF,VIA SALUZZO 1,Si,No,,2015,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Farmacia,S,19199,21,.,,NEGOZIO,319,09,8,724,10125
"POINT (1396147.327 4990672.974)",CF,VIA SALUZZO 1,Si,No,,2015,8,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,N,19199,21,.,,NEGOZIO,319,09,8,724,10125
"POINT (1396147.327 4990672.974)",CF,VIA SALUZZO 1,Si,No,,2007,3,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Abbigliamento,S,99202,.,69,N,,319,09,8,724,10125
"POINT (1396113.124 4990605.536)",EP,VIA SALUZZO 5,Si,No,,1997,9,ALTRO,Somministrazione,A+B,Nessuna,,49069,82,,,,326,09,8,724,10125
"POINT (1396249.437 4990007.777)",CF,CORSO GUGLIELMO MARCONI 23/A,No,No,,2016,3,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Gelateria,S,135308,63,25,,NEGOZIO,360,09,8,0,10125
"POINT (1396249.437 4990007.777)",CF,CORSO GUGLIELMO MARCONI 23/A,No,No,,2007,6,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Bibite,S,100452,50,20,N,NEGOZIO,360,09,8,0,10125
"POINT (1396452.397 4990531.165)",AE,CORSO VITTORIO EMANUELE II 19/B,No,No,,1995,10,ALTRO,Acconciatori/estetisti,Acconciatori,Nessuna,,60872,21,.,,,322,09,8,0,10125
"POINT (1396264.127 4990000.936)",CF,CORSO GUGLIELMO MARCONI 25/A,No,No,,1999,6,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,37747,25,.,,NEGOZIO,360,09,8,0,10125
"POINT (1396128.27 4990382.395)",CF,VIA BELFIORE 1,Si,No,,2011,11,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Profumeria,S,118016,25,20,,NEGOZIO,341,09,8,732,10125
"POINT (1396128.27 4990382.395)",CF,VIA BELFIORE 1,Si,No,,2011,10,EXTRALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Extralimentari,S,116948,70,50,,NEGOZIO,341,09,8,732,10125
"POINT (1396295.478 4989986.317)",CF,CORSO GUGLIELMO MARCONI 27/F,No,No,,2006,4,ALIMENTARI,PICCOLE STRUTTURE,Vend.dettaglio con superf. fino a mq 250,Panificio,S,17556,145,24,N,NEGOZIO,360,09,8,0,10125
"POINT (1396286.601 4989990.461)",EP,CORSO GUGLIELMO MARCONI 27,Si,No,,2005,11,ALTRO,Somministrazione,B,Nessuna,,57843,61,,N,,360,09,8,732,10125
"POINT (1396383.467 4989973.667)",EP,CORSO GUGLIELMO MARCONI 33 scala B,No,No,,2015,12,.,Somministrazione,A,Nessuna,,114402,62,,,,361,09,8,733,10125
